"","majors_declared","course_satisfaction","institution_satisfaction","mentorship_satisfaction","progress_satisfaction","current_gpa","distance_from_campus","rstudio_community_posts","blog_posts","has_repeated_courses","user_group_member","goal_setting","exercise_routine","sleep_7_hours","has_morning_routine","in_state","scholarship","full_time","has_dependents","has_opensource_contrib","package_author","conference_speaker","eats_breakfast","caffine_drinker","meditation_routine","snooze_alarm","self_care_rituals","hs_gpa","age","twitter_user","major","minor","risk","student_id"
"77",1,3.35396011499688,4.83264425536618,4.81044205854414,3.60842424188741,3.14772990945494,10,8,17,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3.26328552770428,28.5851103511255,TRUE,"shiny","httr","No",77
"78",1,4.38103932514787,4.5768019054085,3.18020761862863,4.1363665399258,2.75987995561445,9,21,23,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.57357249339111,36.1234533334418,TRUE,"tidyverse","jsonlite","No",78
"79",2,4.96819202229381,4.94532809546217,3.11786177498288,4.80578801099909,3.29136249702424,10,24,6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.53299703833181,28.1648710662707,TRUE,"tidyverse","stringr","No",79
"80",1,3.30363287962973,3.23038513259962,3.48827059974428,2.79775353852892,3.05052959307795,7,26,21,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2.9245492828195,31.3260611529967,TRUE,"shiny","lubridate","No",80
"81",1,4.34284160658717,3.38474926957861,4.43049288139446,3.29740495618898,3.88900332624326,10,2,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.03978486778215,24.0404875785769,FALSE,"rmarkdown","devtools","No",81
"82",1,4.77865118952468,4.0302331536077,2.87908947543474,3.06677068624413,3.36343240260612,7,13,24,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.70340700383531,35.052156303751,TRUE,"tidyverse","recipes","No",82
"83",1,4.11597195267677,3.10854040132836,4.60646431520581,4.06570010411087,2.7759284110507,8,22,10,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.41999618225964,25.8677345154658,TRUE,"shiny","roxygen2","No",83
"84",1,4.02663815068081,4.57069031242281,3.3856318112812,3.75010463770013,3.71556938166032,6,8,19,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.21719546546228,35.2165930634486,FALSE,"rmarkdown","httr","No",84
"85",1,3.67739670956507,3.92261459305882,3.59732339758193,3.0868100921507,3.23826618149178,13,19,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.13789007783635,16.879220055154,TRUE,"plumber","dplyr","No",85
"86",1,3.14440344646573,4.74521194770932,4.39460888993926,4.40464549133321,3.95527622842928,9,18,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.97149120579707,28.5591403303467,TRUE,"tidyverse","httr","No",86
"87",1,3.42567424941808,4.28604430658743,4.14286046969937,4.84490254719276,3.47068417794071,14,28,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.14804982516216,30.6738293118476,TRUE,"rmarkdown","leaflet","No",87
"88",1,3.02037332113832,3.17259035818279,4.26195500337053,3.83303762471769,3.79270002106205,11,17,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2.85818599548656,34.47258566395,TRUE,"shiny","testthat","No",88
"89",2,3.18457669299096,4.07867314852774,4.43152923352318,2.80126711184857,2.75511681195349,9,17,19,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3.64404532453045,26.4893109916073,FALSE,"tidyverse","packrat","No",89
"90",1,3.78276750678197,4.74139496404678,4.13053168338956,3.99339496484026,2.8896589630167,9,16,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3.77987912861863,33.965938206914,FALSE,"rmarkdown","forcats","No",90
"91",3,3.76405824627727,4.55667061870918,2.92288633971475,3.33798920200206,3.18888198153581,10,17,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.97445603919914,37.2611325564363,FALSE,"shiny","reticulate","No",91
"92",1,3.38199232844636,3.10236633243039,4.76742457033833,4.09891665546456,3.36119660880649,9,19,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.47083778795786,31.5070152855243,FALSE,"tidyverse","DT","No",92
"93",1,4.06065423414111,4.15985330706462,4.55535668268567,3.34052213298855,3.69755009020446,11,23,12,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.25586742348969,29.7832697712991,TRUE,"tidyverse","leaflet","No",93
"94",1,3.84211747907102,4.63870292855427,4.00220362475375,4.12562035594601,2.92995437665377,10,23,24,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.63819508819142,34.2427610945163,FALSE,"tidyverse","jsonlite","No",94
"95",1,4.07623052177951,3.58655378594995,3.21168894367293,2.94977057905635,3.37452151352772,8,20,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.59679100313224,27.9372760552882,TRUE,"rmarkdown","packrat","No",95
"96",1,3.57209731452167,3.13288210984319,3.32933534955373,4.23217487358488,2.85791941254865,5,42,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.36787636048393,28.9001964203375,FALSE,"shiny","rgl","No",96
"97",1,3.68520121648908,4.95032443199307,4.67087469494436,4.39346523321001,2.95478136953898,10,16,20,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.10188837413443,31.5988383183063,TRUE,"tidyverse","ggplot2","No",97
"98",2,4.55005446774885,3.93649431923404,3.60658740176586,4.62176911823917,3.3056939257076,5,8,10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.94082101067761,21.3648559381854,TRUE,"rmarkdown","readxl","No",98
"99",1,4.3314640331082,3.56291546812281,3.85556972480845,3.67277744709281,3.17120067490032,10,24,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.20880878198659,26.0439510908739,TRUE,"shiny","leaflet","No",99
"100",1,3.22469709767029,3.46613044431433,3.11556718708016,3.9685895574512,3.18535144883208,9,31,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.45632631890476,24.0574130504654,FALSE,"shiny","jsonlite","No",100
"101",1,3.31645519193262,4.48975723143667,3.67920527455863,4.60372508096043,3.86220786551712,9,20,17,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.09993762907106,30.7005530109141,FALSE,"tidyverse","leaflet","No",101
"102",1,4.1897722329013,4.55821835948154,2.87625134625705,3.47964499797672,3.94079195603263,8,12,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.00788266590098,27.4584117225542,TRUE,"tidyverse","keras","No",102
"103",1,4.87867356278002,4.36733997566625,3.75535754446173,4.6483917851001,3.03550342074595,9,18,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.10450510622468,32.6361927215877,TRUE,"tidyverse","tibbletime","No",103
"104",1,3.93855918897316,3.51664707064629,3.17065339209512,4.060771253251,3.59922930342145,7,20,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2.9187359935022,35.8581742616603,TRUE,"plumber","readxl","No",104
"105",3,3.65368916466832,4.47416511131451,3.75577750976663,3.0003929156228,3.74716155789793,10,16,13,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.98379223135998,33.2629363972065,TRUE,"plumber","jsonlite","No",105
"106",1,3.6096077603288,4.35808466095477,4.84497101424495,3.05077778972918,3.22582629922545,13,18,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.05940988857765,27.967743142822,FALSE,"tidyverse","dplyr","No",106
"107",3,4.94512686925009,4.87404914246872,4.30792643717723,3.73516433010809,3.90665277669905,7,13,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.49718423449667,24.8219209622608,TRUE,"shiny","DT","No",107
"108",1,3.59779794374481,4.88126235594973,4.92737983632833,4.52785225113621,2.76026216807077,7,18,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.62469608231913,32.3884426917291,FALSE,"shiny","rgl","No",108
"109",1,4.76728956028819,4.39941422548145,2.8877706953208,4.05168268911075,2.80745112459408,12,8,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.70359149214346,25.2337076389571,TRUE,"tidyverse","testthat","No",109
"110",1,4.40657086391002,4.42595593212172,4.15213395853061,4.44071574963164,3.97713729564566,5,17,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.56029433000367,29.9036358411401,FALSE,"sparklyr","testthat","No",110
"111",1,3.89536306913942,3.96235534548759,4.56934210291365,4.7480410556891,3.56099122035084,6,12,12,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.53079530241666,23.7212691892486,FALSE,"sparklyr","recipes","No",111
"112",1,3.54142082948238,4.24653370166197,3.74854064476676,2.88296762329992,3.66043651744258,10,8,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.32500223541865,27.1071975965786,TRUE,"shiny","devtools","No",112
"113",1,4.20848700590432,4.41691799275577,4.53975733433617,3.6204939938616,2.90492613078095,5,18,17,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.78008219302865,27.567153633328,FALSE,"sparklyr","devtools","No",113
"114",2,4.91477340552956,4.29374799737707,4.90239778714022,3.77316510572564,2.97028060833691,11,7,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.11899502563756,37.0260889699645,TRUE,"plumber","tidyr","No",114
"115",1,4.4017072073184,3.68532391404733,3.87090897012968,4.32824127818458,3.28855183796259,10,13,24,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.59454822354019,34.5037585105669,FALSE,"tidyverse","tibbletime","No",115
"116",1,3.12136643799022,4.09055727068335,4.68114343314664,3.60407526209019,2.82576829375466,5,16,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2.80203217529925,29.5939693286282,TRUE,"rmarkdown","htmlwidgets","No",116
"117",2,4.96831240132451,3.13154482468963,4.57647869834909,2.87765285914065,3.07216107676504,10,13,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.11551351804519,34.8286377889452,FALSE,"rmarkdown","forcats","No",117
"118",1,3.6322741783224,4.82860676152632,4.31503901688848,3.17192920891102,3.50936232256936,10,10,18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.69355787150562,33.0506480345184,FALSE,"plumber","jsonlite","No",118
"119",1,3.02541089104488,3.96427189139649,4.85422806930728,4.00857515464304,3.47055515396642,11,14,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.85472887783544,35.1487107692108,FALSE,"rmarkdown","httr","No",119
"120",1,3.73504627915099,3.13506814930588,3.01664165087277,3.10369700402953,3.73248221329413,11,13,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.86071232735412,32.7040323581451,FALSE,"tidyverse","httr","No",120
"121",2,3.26558644743636,3.19307214068249,4.06038575223647,3.73484068806283,3.81901348452084,8,20,17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3.09622509236215,26.8131605342024,FALSE,"shiny","carat","No",121
"122",2,4.83918007044122,3.6135978801176,4.24659384408733,3.6505639347597,3.87388138280949,12,20,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3.42167479573982,24.1677789015606,FALSE,"plumber","purrr","No",122
"123",1,4.07192539190874,3.07882603490725,4.90090694779065,3.04800155619159,3.61152752162889,12,10,14,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.09405405225698,28.7577935763171,TRUE,"shiny","readxl","No",123
"124",1,3.01160313468426,4.40590717829764,4.29096416936954,3.99992209585616,3.99014793487731,5,8,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.77477231877856,33.3800230222572,FALSE,"shiny","testthat","No",124
"125",2,4.41889736009762,3.41358867101371,4.00187314464711,3.27968202176271,3.72707657259889,7,19,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2.974081313645,23.983791568524,TRUE,"shiny","broom","No",125
"126",1,4.63359685242176,4.32262164773419,3.84363787504844,4.60428033908829,3.04924707108876,9,14,6,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.61170554364799,30.8702166120179,TRUE,"tidyverse","readxl","No",126
"127",1,3.16285563120618,3.09496155148372,3.71615212591132,3.91211362765171,3.3596135370899,8,21,13,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.15660883183591,23.6280245709406,TRUE,"shiny","DT","No",127
"128",1,4.28773424262181,3.07703491020948,3.31849821249489,2.94241304713069,3.66261182242306,8,22,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.86605282023083,37.0752702956914,FALSE,"rmarkdown","recipes","No",128
"129",1,4.66467658616602,4.58720111660659,4.10421147121815,4.79729187872726,2.82011721696472,8,22,23,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.85845265322132,32.3895146502987,TRUE,"rmarkdown","recipes","No",129
"130",1,4.49677912890911,3.27926773624495,4.13856916473014,2.8706251954427,2.91201494785491,6,23,23,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2.92896998208016,37.5497617139317,TRUE,"tidyverse","httr","No",130
"131",1,4.95072449371219,3.80483637563884,2.9952314774273,4.96764478035038,3.62993344437564,9,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.17920932930429,30.8463932070877,TRUE,"shiny","leaflet","No",131
"132",1,4.80409721797332,3.976497720927,3.33072919613915,4.89691758935805,3.52612368098926,9,15,29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.69856430368964,33.5622235052428,TRUE,"tidyverse","purrr","No",132
"133",1,4.96076305489987,3.69146200688556,4.73125313670607,3.82017462776275,3.87872626283206,11,9,19,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3.61506946099689,36.9654653102004,TRUE,"sparklyr","tidyr","No",133
"134",2,3.71501757996157,4.86010427586734,3.36160928098252,4.37927017948823,3.52438171720132,9,9,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.84748358168872,39.6959990931405,FALSE,"rmarkdown","tidyr","No",134
"135",2,4.33353077434003,3.22073385864496,2.93844830372836,3.23575097840512,3.69404914270854,8,15,16,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.01629662344931,21.0219502459677,TRUE,"sparklyr","leaflet","No",135
"136",1,4.16258110292256,3.83434515492991,4.39601422077976,4.44719662406715,3.51087161462056,6,11,29,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.22486567520536,34.9501590775445,FALSE,"tidyverse","ggplot2","No",136
"137",1,4.28914329875261,4.8406442492269,4.90429128106916,3.80870524427155,3.95113824727014,13,22,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.26744778204011,26.8649773149584,TRUE,"tidyverse","reticulate","No",137
"138",1,3.21475224755704,4.68554181372747,3.86871345108375,4.7914673560299,3.80717848200584,8,26,10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.49676524673123,33.7106606238313,TRUE,"sparklyr","stringr","No",138
"139",3,3.75189000461251,4.6739687579684,2.97242233291036,4.33976832393091,2.92441835079808,8,16,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.75126401899615,24.4756399443581,TRUE,"rmarkdown","ggplot2","No",139
"140",1,4.5913149761036,3.36248361971229,3.19652208581101,3.91362208680948,3.23383934336016,9,18,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.82486758264713,34.1399516578573,TRUE,"shiny","stringr","No",140
"141",1,3.1311007286422,3.11138729844242,3.45336987677729,4.14907649013912,2.91400165448431,7,24,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2.90199965622742,27.9607588661446,FALSE,"rmarkdown","forcats","No",141
"142",1,3.71317561157048,3.38813137821853,4.13262636290165,3.67140207893681,3.9053581172484,8,18,31,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.75126107595861,22.669456930058,TRUE,"sparklyr","keras","No",142
"143",2,4.81205532513559,4.511412138585,4.16370251722401,3.00274675572291,2.83744851656957,9,17,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.69524071144406,33.9311724072124,TRUE,"tidyverse","dplyr","No",143
"144",1,3.15035783546045,4.09611546620727,3.75805149128428,4.26244420319563,3.52037636976456,13,12,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.02604366507148,33.5875086574902,TRUE,"tidyverse","tidyr","No",144
"145",1,4.10141408070922,3.45046789059415,3.25427278102143,4.82609105290612,3.28416518960148,9,14,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3.73124279204058,30.9404417093825,FALSE,"rmarkdown","dplyr","No",145
"146",3,4.60766416788101,4.85003627277911,4.05099372076802,4.62575813510921,3.03129737649579,13,5,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.96145685639931,28.92436269968,TRUE,"tidyverse","dplyr","No",146
"147",1,4.90585525892675,3.1697692242451,3.09133065579226,3.31197643018095,3.7235206363257,6,11,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3.9759250736679,33.7556517728906,FALSE,"tidyverse","httr","No",147
"148",2,3.49101664498448,4.42699468508363,4.45774731482379,3.5519322277396,3.77281882689567,8,27,19,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2.7677684344817,31.426653895142,FALSE,"rmarkdown","DT","No",148
"149",1,3.81138164596632,3.06180277699605,3.57189421734074,3.16420535376528,2.88372883928241,9,12,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.24937506002607,31.8552606781609,TRUE,"sparklyr","tidyr","No",149
"150",1,4.32803858583793,4.45945696951821,4.8188190672081,3.57722514495254,3.67727622453822,10,18,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3.28091949550435,36.3618894393631,FALSE,"rmarkdown","devtools","No",150
"151",1,3.26655824482441,4.2658812799491,4.48092990613077,4.5855830408982,3.82218825025484,10,18,16,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.4655603839783,27.2583705024053,TRUE,"tidyverse","httr","No",151
"152",1,3.4689419362694,3.0148458275944,3.49848813971039,4.70740455761552,3.69316216942389,10,12,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.08643397327978,32.3610547374502,TRUE,"tidyverse","packrat","No",152
"153",1,4.88869152404368,4.68839405151084,3.89593021885958,3.58758252335247,3.02315958810505,10,23,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3.74411317147315,28.9140797546967,TRUE,"rmarkdown","jsonlite","No",153
